customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,ChurnFlag,SeniorCitizenLabel,TenureGroup,MonthlyChargeGroup,PredictedChurn,ChurnProbability,RiskLevel,RecommendedAction
1536-YHDOE,Male,0,Yes,Yes,17,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,62.1,1096.65,No,0,No,13-24 Months,Medium,0,0.18109514905964288,Low Risk,Maintain regular engagement
8123-QBNAZ,Female,0,Yes,Yes,36,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),104.5,3684.95,No,0,No,25-48 Months,Very High,1,0.6547009696181392,High Risk,Offer discounted annual contract
3629-ZNKXA,Male,1,No,No,17,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.8,1752.45,No,0,Yes,13-24 Months,Very High,1,0.8613147903044909,High Risk,Offer discounted annual contract
4827-LTQRJ,Female,1,Yes,Yes,66,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),110.6,7210.85,No,0,Yes,61-72 Months,Very High,0,0.2440081486064319,Low Risk,Maintain regular engagement
7711-YIJWC,Male,0,Yes,Yes,61,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),84.9,5264.5,No,0,No,61-72 Months,High,0,0.051025337772710344,Low Risk,Maintain regular engagement
5482-VXSXJ,Male,0,No,No,22,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,93.2,2157.3,No,0,No,13-24 Months,High,1,0.7693130305069064,High Risk,Offer discounted annual contract
7365-BVCJH,Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.4,24.4,No,0,No,0-12 Months,Low,1,0.8421972090793393,High Risk,Offer discounted annual contract
9620-ENEJV,Female,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),70.55,433.95,No,0,No,0-12 Months,High,1,0.738398554186885,High Risk,Offer discounted annual contract
4183-WCSEP,Male,0,No,No,31,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,78.45,2435.15,Yes,1,No,25-48 Months,High,1,0.5855534014483579,Medium Risk,Send personalized loyalty offer
2378-YIZKA,Female,0,Yes,Yes,68,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85.0,5607.75,No,0,No,61-72 Months,High,0,0.02854184700415845,Low Risk,Maintain regular engagement
5498-TXHLF,Female,0,Yes,Yes,34,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,87.45,2874.15,Yes,1,No,25-48 Months,High,1,0.7050486361676026,High Risk,Offer discounted annual contract
0689-DSXGL,Female,0,Yes,Yes,52,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),85.8,4433.3,No,0,No,49-60 Months,High,0,0.23746004386679598,Low Risk,Maintain regular engagement
6818-DJXAA,Female,0,No,Yes,10,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,91.1,964.35,No,0,No,0-12 Months,High,1,0.7616378286321372,High Risk,Offer discounted annual contract
9722-UJOJR,Male,0,Yes,Yes,29,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.75,1974.8,Yes,1,No,25-48 Months,High,1,0.6423770201365663,High Risk,Offer discounted annual contract
0464-WJTKO,Female,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.1,1460.85,No,0,No,61-72 Months,Low,0,0.004613474408372299,Low Risk,Maintain regular engagement
8902-ZEOVF,Male,0,Yes,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.05,951.55,No,0,No,25-48 Months,Low,0,0.02888991130674707,Low Risk,Maintain regular engagement
6778-EICRF,Male,0,Yes,Yes,24,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,74.8,1821.2,No,0,No,13-24 Months,High,0,0.2579896997709241,Low Risk,Maintain regular engagement
2662-NNTDK,Male,0,No,No,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),24.8,1600.95,No,0,No,61-72 Months,Low,0,0.02374735859900988,Low Risk,Maintain regular engagement
4132-KALRO,Female,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,100.85,399.25,No,0,No,0-12 Months,Very High,1,0.8418563823353915,High Risk,Offer discounted annual contract
3902-FOIGH,Male,1,Yes,No,12,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.35,1218.55,Yes,1,Yes,0-12 Months,Very High,1,0.8977444658090676,High Risk,Offer discounted annual contract
6772-KSATR,Male,0,No,No,1,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,81.7,81.7,Yes,1,No,0-12 Months,High,1,0.8293497881608278,High Risk,Offer discounted annual contract
7112-OPOTK,Male,0,No,No,33,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,68.25,2171.15,Yes,1,No,25-48 Months,Medium,1,0.6223649258644005,High Risk,Offer discounted annual contract
2874-YXVVA,Female,0,No,No,34,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,105.1,3634.8,No,0,No,25-48 Months,Very High,1,0.7149054859506051,High Risk,Offer discounted annual contract
1245-HARPS,Female,0,Yes,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.4,292.4,No,0,No,13-24 Months,Low,0,0.07926159055713511,Low Risk,Maintain regular engagement
4210-QFJMF,Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.15,317.25,Yes,1,No,0-12 Months,High,1,0.8743808909761355,High Risk,Offer discounted annual contract
4323-ELYYB,Male,0,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.0,218.55,No,0,No,13-24 Months,Low,0,0.12161456078659348,Low Risk,Maintain regular engagement
4293-ETKAP,Female,0,Yes,Yes,65,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),79.4,5071.9,No,0,No,61-72 Months,High,0,0.05304228786245996,Low Risk,Maintain regular engagement
6064-PUPMC,Male,0,Yes,Yes,23,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Credit card (automatic),57.2,1423.35,No,0,No,13-24 Months,Medium,0,0.09748885834810668,Low Risk,Maintain regular engagement
6504-VBLFL,Male,0,Yes,No,55,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,58.6,3068.6,No,0,No,49-60 Months,Medium,0,0.036745440608391584,Low Risk,Maintain regular engagement
6322-PJJDJ,Male,0,Yes,No,49,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,94.8,4690.65,No,0,No,49-60 Months,High,0,0.3340881043193504,Medium Risk,Send personalized loyalty offer
0330-BGYZE,Male,0,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),102.5,6157.6,No,0,No,49-60 Months,Very High,0,0.36528554500319343,Medium Risk,Send personalized loyalty offer
1085-LDWAM,Female,0,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.35,1442.65,No,0,No,61-72 Months,Low,0,0.014319874581444347,Low Risk,Maintain regular engagement
7586-ZATGZ,Male,0,No,No,40,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.9,3369.05,No,0,No,25-48 Months,High,1,0.762099149005884,High Risk,Offer discounted annual contract
7197-VOJMM,Male,0,Yes,No,67,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),69.2,4671.65,No,0,No,61-72 Months,Medium,0,0.02383535772240783,Low Risk,Maintain regular engagement
3318-OSATS,Male,1,No,No,35,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.45,3474.05,Yes,1,Yes,25-48 Months,High,1,0.8644065983043683,High Risk,Offer discounted annual contract
5828-AVIPD,Male,0,Yes,Yes,19,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,100.95,1875.55,Yes,1,No,13-24 Months,Very High,1,0.6396403899073346,High Risk,Immediate retention outreach
1843-TLSGD,Female,0,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.85,272.35,No,0,No,13-24 Months,Low,0,0.06643428628922379,Low Risk,Maintain regular engagement
9626-VFRGG,Female,0,No,Yes,41,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),88.5,3645.05,No,0,No,25-48 Months,High,1,0.5987234407420806,Medium Risk,Send personalized loyalty offer
7075-BNDVQ,Female,0,No,No,4,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,35.0,135.75,No,0,No,0-12 Months,Low,1,0.6241309485117376,High Risk,Offer discounted annual contract
9143-CANJF,Female,0,Yes,Yes,24,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,55.15,1319.85,No,0,No,13-24 Months,Medium,0,0.24753193914005742,Low Risk,Maintain regular engagement
7284-BUYEC,Female,0,No,No,5,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),50.95,229.4,No,0,No,0-12 Months,Medium,1,0.8042746858377501,High Risk,Offer discounted annual contract
2041-JIJCI,Female,0,No,No,5,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,64.0,370.25,No,0,No,0-12 Months,Medium,1,0.7752544334563257,High Risk,Offer discounted annual contract
1086-LXKFY,Female,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.1,69.1,Yes,1,No,0-12 Months,Medium,1,0.7680608018065803,High Risk,Offer discounted annual contract
4900-MSOMT,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),80.2,5714.2,No,0,No,61-72 Months,High,0,0.018222210858753102,Low Risk,Maintain regular engagement
2229-VWQJH,Female,0,No,No,24,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),49.3,1233.25,No,0,No,13-24 Months,Medium,0,0.4676699485569416,Medium Risk,Send personalized loyalty offer
9194-GFVOI,Female,0,Yes,No,42,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),84.35,3571.6,No,0,No,25-48 Months,High,0,0.09011120562757378,Low Risk,Maintain regular engagement
1336-EZFZY,Female,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,83.3,No,0,No,0-12 Months,Low,0,0.3828757426033355,Medium Risk,Send personalized loyalty offer
4282-MSACW,Male,0,No,No,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),117.2,8035.95,No,0,No,61-72 Months,Very High,0,0.2680057567856403,Low Risk,Maintain regular engagement
1403-LKLIK,Female,0,Yes,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.1,579.4,No,0,No,25-48 Months,Low,0,0.05265567337042007,Low Risk,Maintain regular engagement
2636-ALXXZ,Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.6,69.6,Yes,1,Yes,0-12 Months,Medium,1,0.8820811810092648,High Risk,Offer discounted annual contract
7774-OJSXI,Male,0,No,No,31,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,103.45,3066.45,Yes,1,No,25-48 Months,Very High,1,0.686614239529878,High Risk,Offer free technical support trial
7786-WBJYI,Female,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),77.95,305.55,Yes,1,No,0-12 Months,High,1,0.7600179794939318,High Risk,Offer discounted annual contract
0136-IFMYD,Male,1,Yes,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,109.95,7634.25,No,0,Yes,61-72 Months,Very High,0,0.2978819393197529,Low Risk,Maintain regular engagement
5144-TVGLP,Male,1,No,No,38,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,94.75,3653.0,No,0,Yes,25-48 Months,High,1,0.8188222858645615,High Risk,Offer discounted annual contract
9643-AVVWI,Female,0,Yes,Yes,3,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,80.0,241.3,No,0,No,0-12 Months,High,1,0.7108813139855816,High Risk,Offer discounted annual contract
0253-ZTEOB,Female,0,Yes,Yes,48,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,79.65,3870.3,No,0,No,25-48 Months,High,0,0.10110911809148544,Low Risk,Maintain regular engagement
2706-QZIHY,Female,0,Yes,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.2,387.9,No,0,No,13-24 Months,Low,0,0.09820434706920103,Low Risk,Maintain regular engagement
6061-PQHMK,Female,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.9,527.5,No,0,No,25-48 Months,Low,0,0.09875766341569678,Low Risk,Maintain regular engagement
9885-CSMWE,Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,78.45,78.45,Yes,1,Yes,0-12 Months,High,1,0.8819260657586077,High Risk,Offer discounted annual contract
6137-MFAJN,Female,0,No,No,48,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,44.8,2104.55,No,0,No,25-48 Months,Medium,0,0.36452945278982996,Medium Risk,Send personalized loyalty offer
9122-UMROB,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.3,20.3,No,0,No,0-12 Months,Low,0,0.41130060518252126,Medium Risk,Send personalized loyalty offer
4232-JGKIY,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.2,19.2,No,0,No,0-12 Months,Low,1,0.504044589574396,Medium Risk,Send personalized loyalty offer
2402-TAIRZ,Female,0,No,No,37,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Electronic check,80.05,3019.1,No,0,No,25-48 Months,High,0,0.3771810665518269,Medium Risk,Send personalized loyalty offer
9659-ZTWSM,Male,1,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),107.35,7051.95,No,0,Yes,61-72 Months,Very High,0,0.3676858735970394,Medium Risk,Send personalized loyalty offer
9139-TWBAS,Female,0,Yes,No,26,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),47.85,1190.5,No,0,No,25-48 Months,Medium,0,0.24039894152327895,Low Risk,Maintain regular engagement
6685-GBWJZ,Male,0,Yes,No,63,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Credit card (automatic),70.8,4448.8,No,0,No,61-72 Months,High,0,0.04049245983170305,Low Risk,Maintain regular engagement
5016-ETTFF,Male,0,No,No,10,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,29.5,255.25,Yes,1,No,0-12 Months,Low,1,0.6595618254663399,High Risk,Offer discounted annual contract
3866-MDTUB,Female,0,No,No,2,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,70.75,146.9,Yes,1,No,0-12 Months,High,1,0.736076655916722,High Risk,Offer discounted annual contract
2195-VVRJF,Male,1,Yes,No,18,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),59.1,1011.05,No,0,Yes,13-24 Months,Medium,1,0.5160001684631043,Medium Risk,Send personalized loyalty offer
3913-RDSJZ,Female,0,Yes,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.55,1714.95,No,0,No,61-72 Months,Low,0,0.012531009882847595,Low Risk,Maintain regular engagement
8058-JMEQO,Female,1,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.45,762.5,Yes,1,Yes,0-12 Months,High,1,0.9055295733264915,High Risk,Offer discounted annual contract
4203-QGNZA,Female,0,No,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.25,535.35,No,0,No,25-48 Months,Low,0,0.14059627539611938,Low Risk,Maintain regular engagement
5043-TRZWM,Female,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,75.55,75.55,No,0,No,0-12 Months,High,1,0.821520176118537,High Risk,Offer discounted annual contract
0697-ZMSWS,Male,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.65,338.9,Yes,1,No,0-12 Months,High,1,0.8965437856292403,High Risk,Offer discounted annual contract
7657-DYEPJ,Male,1,No,No,38,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),70.15,2497.35,Yes,1,Yes,25-48 Months,High,0,0.18566106925975753,Low Risk,Maintain regular engagement
9494-BDNNC,Male,0,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Electronic check,95.3,6273.4,No,0,No,61-72 Months,High,0,0.331695113935961,Medium Risk,Send personalized loyalty offer
1640-PLFMP,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.25,70.25,No,0,No,0-12 Months,High,1,0.8573447164208563,High Risk,Offer discounted annual contract
5366-OBVMR,Female,0,Yes,No,18,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,50.3,908.75,No,0,No,13-24 Months,Medium,0,0.41060969699147504,Medium Risk,Send personalized loyalty offer
8276-MQBYC,Male,1,No,No,51,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,97.8,4913.3,Yes,1,Yes,49-60 Months,High,1,0.8126685096406014,High Risk,Offer discounted annual contract
7593-XFKDI,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,46.3,46.3,Yes,1,No,0-12 Months,Medium,1,0.6019441539885599,High Risk,Offer discounted annual contract
4573-JKNAE,Male,0,No,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.35,212.3,No,0,No,0-12 Months,Low,0,0.06871460576604399,Low Risk,Maintain regular engagement
0337-CNPZE,Female,0,No,No,41,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.3,4443.45,Yes,1,No,25-48 Months,Very High,1,0.8013879995107763,High Risk,Offer discounted annual contract
9817-APLHW,Male,0,No,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,25.0,316.2,No,0,No,0-12 Months,Low,0,0.44396243960842213,Medium Risk,Send personalized loyalty offer
8380-MQINP,Female,0,Yes,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.3,1079.05,No,0,No,49-60 Months,Low,0,0.010393994376791492,Low Risk,Maintain regular engagement
0840-DFEZH,Female,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.35,564.65,No,0,No,0-12 Months,High,1,0.8669243638030408,High Risk,Offer discounted annual contract
1513-XNPPH,Female,0,No,No,12,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.4,1095.65,Yes,1,No,0-12 Months,High,1,0.7928013522443803,High Risk,Offer discounted annual contract
8690-ZVLCL,Female,0,Yes,Yes,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),88.0,6161.9,No,0,No,61-72 Months,High,0,0.034384335126835336,Low Risk,Maintain regular engagement
